OrderID,ProductID,CustomerID,OrderDate,ProductCategoryID,SupplierID,CustomerName,CustomerCountry,ProductName,SupplierName,UnitPrice,Quantity,Discount,NetLineRevenue
10851,57,RICAR,1996-02-26,5,26,Ricardo Adocicados,Brazil,Ravioli Angelo,Pasta Buttini s.r.l.,19.5,10,0.05,185.25
10851,59,RICAR,1996-02-26,4,28,Ricardo Adocicados,Brazil,Raclette Courdavault,Gai pâturage,55,42,0.05,2194.5
10852,2,RATTC,1996-02-26,1,1,Rattlesnake Canyon Grocery,USA,Chang,Exotic Liquids,19,15,0,285
10852,17,RATTC,1996-02-26,6,7,Rattlesnake Canyon Grocery,USA,Alice Mutton,"Pavlova, Ltd.",39,6,0,234
10852,62,RATTC,1996-02-26,3,29,Rattlesnake Canyon Grocery,USA,Tarte au sucre,Forêts d'érables,49.3,50,0,2465
10853,18,BLAUS,1996-02-27,8,7,Blauer See Delikatessen,Germany,Carnarvon Tigers,"Pavlova, Ltd.",62.5,10,0,625
10854,10,ERNSH,1996-02-27,8,4,Ernst Handel,Austria,Ikura,Tokyo Traders,31,100,0.15,2635
10854,13,ERNSH,1996-02-27,8,6,Ernst Handel,Austria,Konbu,Mayumi's,6,65,0.15,331.5
10855,16,OLDWO,1996-02-27,3,7,Old World Delicatessen,USA,Pavlova,"Pavlova, Ltd.",17.45,50,0,872.5
10855,31,OLDWO,1996-02-27,4,14,Old World Delicatessen,USA,Gorgonzola Telino,Formaggi Fortini s.r.l.,12.5,14,0,175
10855,56,OLDWO,1996-02-27,5,26,Old World Delicatessen,USA,Gnocchi di nonna Alice,Pasta Buttini s.r.l.,38,24,0,912
10855,65,OLDWO,1996-02-27,2,2,Old World Delicatessen,USA,Louisiana Fiery Hot Pepper Sauce,New Orleans Cajun Delights,21.05,15,0.15,268.3875
10856,2,ANTON,1996-02-28,1,1,Antonio Moreno Taquería,Mexico,Chang,Exotic Liquids,19,20,0,380
10856,42,ANTON,1996-02-28,5,20,Antonio Moreno Taquería,Mexico,Singaporean Hokkien Fried Mee,Leka Trading,14,20,0,280
10857,3,BERGS,1996-02-28,2,1,Berglunds snabbköp,Sweden,Aniseed Syrup,Exotic Liquids,10,30,0,300
10857,26,BERGS,1996-02-28,3,11,Berglunds snabbköp,Sweden,Gumbär Gummibärchen,Heli Süßwaren GmbH & Co. KG,31.23,35,0.25,819.7874999999999
10857,29,BERGS,1996-02-28,6,12,Berglunds snabbköp,Sweden,Thüringer Rostbratwurst,Plutzer Lebensmittelgroßmärkte AG,123.79,10,0.25,928.4250000000001
10858,7,LACOR,1996-02-29,7,3,La corne d'abondance,France,Uncle Bob's Organic Dried Pears,Grandma Kelly's Homestead,30,5,0,150
10858,27,LACOR,1996-02-29,3,11,La corne d'abondance,France,Schoggi Schokolade,Heli Süßwaren GmbH & Co. KG,43.9,10,0,439
10858,70,LACOR,1996-02-29,1,7,La corne d'abondance,France,Outback Lager,"Pavlova, Ltd.",15,4,0,60
10859,24,FRANK,1996-02-29,1,10,Frankenversand,Germany,Guaraná Fantástica,Refrescos Americanas LTDA,4.5,40,0.25,135
10859,54,FRANK,1996-02-29,6,25,Frankenversand,Germany,Tourtière,Ma Maison,7.45,35,0.25,195.5625
10859,64,FRANK,1996-02-29,5,12,Frankenversand,Germany,Wimmers gute Semmelknödel,Plutzer Lebensmittelgroßmärkte AG,33.25,30,0.25,748.125
10860,51,FRANR,1996-02-29,7,24,France restauration,France,Manjimup Dried Apples,"G'day, Mate",53,3,0,159
10860,76,FRANR,1996-02-29,1,23,France restauration,France,Lakkalikööri,Karkki Oy,18,20,0,360
10861,17,WHITC,1996-03-01,6,7,White Clover Markets,USA,Alice Mutton,"Pavlova, Ltd.",39,42,0,1638
10861,18,WHITC,1996-03-01,8,7,White Clover Markets,USA,Carnarvon Tigers,"Pavlova, Ltd.",62.5,20,0,1250
10861,21,WHITC,1996-03-01,3,8,White Clover Markets,USA,Sir Rodney's Scones,"Specialty Biscuits, Ltd.",10,40,0,400
10861,33,WHITC,1996-03-01,4,15,White Clover Markets,USA,Geitost,Norske Meierier,2.5,35,0,87.5
10861,62,WHITC,1996-03-01,3,29,White Clover Markets,USA,Tarte au sucre,Forêts d'érables,49.3,3,0,147.89999999999998
10862,11,LEHMS,1996-03-01,4,5,Lehmanns Marktstand,Germany,Queso Cabrales,Cooperativa de Quesos 'Las Cabras',21,25,0,525
10862,52,LEHMS,1996-03-01,5,24,Lehmanns Marktstand,Germany,Filo Mix,"G'day, Mate",7,8,0,56
10863,1,HILAA,1996-03-04,1,1,HILARIÓN-Abastos,Venezuela,Chai,Exotic Liquids,18,20,0.15,306
10863,58,HILAA,1996-03-04,8,27,HILARIÓN-Abastos,Venezuela,Escargots de Bourgogne,Escargots Nouveaux,13.25,12,0.15,135.15
10864,35,AROUT,1996-03-04,1,16,Around the Horn,UK,Steeleye Stout,Bigfoot Breweries,18,4,0,72
10864,67,AROUT,1996-03-04,1,16,Around the Horn,UK,Laughing Lumberjack Lager,Bigfoot Breweries,14,15,0,210
10865,38,QUICK,1996-03-04,1,18,QUICK-Stop,Germany,Côte de Blaye,Aux joyeux ecclésiastiques,263.5,60,0.05,15019.5
10865,39,QUICK,1996-03-04,1,18,QUICK-Stop,Germany,Chartreuse verte,Aux joyeux ecclésiastiques,18,80,0.05,1368
10866,2,BERGS,1996-03-05,1,1,Berglunds snabbköp,Sweden,Chang,Exotic Liquids,19,21,0.25,299.25
10866,24,BERGS,1996-03-05,1,10,Berglunds snabbköp,Sweden,Guaraná Fantástica,Refrescos Americanas LTDA,4.5,6,0.25,20.25
10866,30,BERGS,1996-03-05,8,13,Berglunds snabbköp,Sweden,Nord-Ost Matjeshering,Nord-Ost-Fisch Handelsgesellschaft mbH,25.89,40,0.25,776.6999999999999
10867,53,LONEP,1996-03-05,6,24,Lonesome Pine Restaurant,USA,Perth Pasties,"G'day, Mate",32.8,3,0,98.39999999999999
10868,26,QUEEN,1996-03-06,3,11,Queen Cozinha,Brazil,Gumbär Gummibärchen,Heli Süßwaren GmbH & Co. KG,31.23,20,0,624.6
10868,35,QUEEN,1996-03-06,1,16,Queen Cozinha,Brazil,Steeleye Stout,Bigfoot Breweries,18,30,0,540
10868,49,QUEEN,1996-03-06,3,23,Queen Cozinha,Brazil,Maxilaku,Karkki Oy,20,42,0.1,756
10869,1,SEVES,1996-03-06,1,1,Seven Seas Imports,UK,Chai,Exotic Liquids,18,40,0,720
10869,11,SEVES,1996-03-06,4,5,Seven Seas Imports,UK,Queso Cabrales,Cooperativa de Quesos 'Las Cabras',21,10,0,210
10869,23,SEVES,1996-03-06,5,9,Seven Seas Imports,UK,Tunnbröd,PB Knäckebröd AB,9,50,0,450
10869,68,SEVES,1996-03-06,3,8,Seven Seas Imports,UK,Scottish Longbreads,"Specialty Biscuits, Ltd.",12.5,20,0,250
10870,35,WOLZA,1996-03-06,1,16,Wolski  Zajazd,Poland,Steeleye Stout,Bigfoot Breweries,18,3,0,54
10870,51,WOLZA,1996-03-06,7,24,Wolski  Zajazd,Poland,Manjimup Dried Apples,"G'day, Mate",53,2,0,106
10871,6,BONAP,1996-03-07,2,3,Bon app',France,Grandma's Boysenberry Spread,Grandma Kelly's Homestead,25,50,0.05,1187.5
10871,16,BONAP,1996-03-07,3,7,Bon app',France,Pavlova,"Pavlova, Ltd.",17.45,12,0.05,198.92999999999998
10871,17,BONAP,1996-03-07,6,7,Bon app',France,Alice Mutton,"Pavlova, Ltd.",39,16,0.05,592.8
10872,55,GODOS,1996-03-07,6,25,Godos Cocina Típica,Spain,Pâté chinois,Ma Maison,24,10,0.05,228
10872,62,GODOS,1996-03-07,3,29,Godos Cocina Típica,Spain,Tarte au sucre,Forêts d'érables,49.3,20,0.05,936.6999999999999
10872,64,GODOS,1996-03-07,5,12,Godos Cocina Típica,Spain,Wimmers gute Semmelknödel,Plutzer Lebensmittelgroßmärkte AG,33.25,15,0.05,473.8125
10872,65,GODOS,1996-03-07,2,2,Godos Cocina Típica,Spain,Louisiana Fiery Hot Pepper Sauce,New Orleans Cajun Delights,21.05,21,0.05,419.9475
10873,21,WILMK,1996-03-08,3,8,Wilman Kala,Finland,Sir Rodney's Scones,"Specialty Biscuits, Ltd.",10,20,0,200
10873,28,WILMK,1996-03-08,7,12,Wilman Kala,Finland,Rössle Sauerkraut,Plutzer Lebensmittelgroßmärkte AG,45.6,3,0,136.8
10874,10,GODOS,1996-03-08,8,4,Godos Cocina Típica,Spain,Ikura,Tokyo Traders,31,10,0,310
10875,19,BERGS,1996-03-08,3,8,Berglunds snabbköp,Sweden,Teatime Chocolate Biscuits,"Specialty Biscuits, Ltd.",9.2,25,0,229.99999999999997
10875,47,BERGS,1996-03-08,3,22,Berglunds snabbköp,Sweden,Zaanse koeken,Zaanse Snoepfabriek,9.5,21,0.1,179.55
10875,49,BERGS,1996-03-08,3,23,Berglunds snabbköp,Sweden,Maxilaku,Karkki Oy,20,15,0,300
10876,46,BONAP,1996-03-11,8,21,Bon app',France,Spegesild,Lyngbysild,12,21,0,252
10876,64,BONAP,1996-03-11,5,12,Bon app',France,Wimmers gute Semmelknödel,Plutzer Lebensmittelgroßmärkte AG,33.25,20,0,665
10877,16,RICAR,1996-03-11,3,7,Ricardo Adocicados,Brazil,Pavlova,"Pavlova, Ltd.",17.45,30,0.25,392.625
10877,18,RICAR,1996-03-11,8,7,Ricardo Adocicados,Brazil,Carnarvon Tigers,"Pavlova, Ltd.",62.5,25,0,1562.5
10878,20,QUICK,1996-03-12,3,8,QUICK-Stop,Germany,Sir Rodney's Marmalade,"Specialty Biscuits, Ltd.",81,20,0.05,1539
10879,40,WILMK,1996-03-12,8,19,Wilman Kala,Finland,Boston Crab Meat,New England Seafood Cannery,18.4,12,0,220.79999999999998
10879,65,WILMK,1996-03-12,2,2,Wilman Kala,Finland,Louisiana Fiery Hot Pepper Sauce,New Orleans Cajun Delights,21.05,10,0,210.5
10879,76,WILMK,1996-03-12,1,23,Wilman Kala,Finland,Lakkalikööri,Karkki Oy,18,10,0,180
10880,23,FOLKO,1996-03-12,5,9,Folk och fä HB,Sweden,Tunnbröd,PB Knäckebröd AB,9,30,0.2,216
10880,61,FOLKO,1996-03-12,2,29,Folk och fä HB,Sweden,Sirop d'érable,Forêts d'érables,28.5,30,0.2,684
10880,70,FOLKO,1996-03-12,1,7,Folk och fä HB,Sweden,Outback Lager,"Pavlova, Ltd.",15,50,0.2,600
10881,73,CACTU,1996-03-13,8,17,Cactus Comidas para llevar,Argentina,Röd Kaviar,Svensk Sjöföda AB,15,10,0,150
10882,42,SAVEA,1996-03-13,5,20,Save-a-lot Markets,USA,Singaporean Hokkien Fried Mee,Leka Trading,14,25,0,350
10882,49,SAVEA,1996-03-13,3,23,Save-a-lot Markets,USA,Maxilaku,Karkki Oy,20,20,0.15,340
10882,54,SAVEA,1996-03-13,6,25,Save-a-lot Markets,USA,Tourtière,Ma Maison,7.45,32,0.15,202.64
10883,24,LONEP,1996-03-14,1,10,Lonesome Pine Restaurant,USA,Guaraná Fantástica,Refrescos Americanas LTDA,4.5,8,0,36
10884,21,LETSS,1996-03-14,3,8,Let's Stop N Shop,USA,Sir Rodney's Scones,"Specialty Biscuits, Ltd.",10,40,0.05,380
10884,56,LETSS,1996-03-14,5,26,Let's Stop N Shop,USA,Gnocchi di nonna Alice,Pasta Buttini s.r.l.,38,21,0.05,758.0999999999999
10884,65,LETSS,1996-03-14,2,2,Let's Stop N Shop,USA,Louisiana Fiery Hot Pepper Sauce,New Orleans Cajun Delights,21.05,12,0.05,239.97
10885,2,SUPRD,1996-03-14,1,1,Suprêmes délices,Belgium,Chang,Exotic Liquids,19,20,0,380
10885,24,SUPRD,1996-03-14,1,10,Suprêmes délices,Belgium,Guaraná Fantástica,Refrescos Americanas LTDA,4.5,12,0,54
10885,70,SUPRD,1996-03-14,1,7,Suprêmes délices,Belgium,Outback Lager,"Pavlova, Ltd.",15,30,0,450
10885,77,SUPRD,1996-03-14,2,12,Suprêmes délices,Belgium,Original Frankfurter grüne Soße,Plutzer Lebensmittelgroßmärkte AG,13,25,0,325
10886,10,HANAR,1996-03-15,8,4,Hanari Carnes,Brazil,Ikura,Tokyo Traders,31,70,0,2170
10886,31,HANAR,1996-03-15,4,14,Hanari Carnes,Brazil,Gorgonzola Telino,Formaggi Fortini s.r.l.,12.5,35,0,437.5
10886,77,HANAR,1996-03-15,2,12,Hanari Carnes,Brazil,Original Frankfurter grüne Soße,Plutzer Lebensmittelgroßmärkte AG,13,40,0,520
10887,25,GALED,1996-03-15,3,11,Galería del gastrónomo,Spain,NuNuCa Nuß-Nougat-Creme,Heli Süßwaren GmbH & Co. KG,14,5,0,70
10888,2,GODOS,1996-03-18,1,1,Godos Cocina Típica,Spain,Chang,Exotic Liquids,19,20,0,380
10888,68,GODOS,1996-03-18,3,8,Godos Cocina Típica,Spain,Scottish Longbreads,"Specialty Biscuits, Ltd.",12.5,18,0,225
10889,11,RATTC,1996-03-18,4,5,Rattlesnake Canyon Grocery,USA,Queso Cabrales,Cooperativa de Quesos 'Las Cabras',21,40,0,840
10889,38,RATTC,1996-03-18,1,18,Rattlesnake Canyon Grocery,USA,Côte de Blaye,Aux joyeux ecclésiastiques,263.5,40,0,10540
10890,17,DUMON,1996-03-18,6,7,Du monde entier,France,Alice Mutton,"Pavlova, Ltd.",39,15,0,585
10890,34,DUMON,1996-03-18,1,16,Du monde entier,France,Sasquatch Ale,Bigfoot Breweries,14,10,0,140
10890,41,DUMON,1996-03-18,8,19,Du monde entier,France,Jack's New England Clam Chowder,New England Seafood Cannery,9.65,14,0,135.1
10891,30,LEHMS,1996-03-19,8,13,Lehmanns Marktstand,Germany,Nord-Ost Matjeshering,Nord-Ost-Fisch Handelsgesellschaft mbH,25.89,15,0.05,368.9325
10892,59,MAISD,1996-03-19,4,28,Maison Dewey,Belgium,Raclette Courdavault,Gai pâturage,55,40,0.05,2090
10893,8,KOENE,1996-03-20,2,3,Königlich Essen,Germany,Northwoods Cranberry Sauce,Grandma Kelly's Homestead,40,30,0,1200
10893,24,KOENE,1996-03-20,1,10,Königlich Essen,Germany,Guaraná Fantástica,Refrescos Americanas LTDA,4.5,10,0,45
10893,29,KOENE,1996-03-20,6,12,Königlich Essen,Germany,Thüringer Rostbratwurst,Plutzer Lebensmittelgroßmärkte AG,123.79,24,0,2970.96
10893,30,KOENE,1996-03-20,8,13,Königlich Essen,Germany,Nord-Ost Matjeshering,Nord-Ost-Fisch Handelsgesellschaft mbH,25.89,35,0,906.15
10893,36,KOENE,1996-03-20,8,17,Königlich Essen,Germany,Inlagd Sill,Svensk Sjöföda AB,19,20,0,380
10894,13,SAVEA,1996-03-20,8,6,Save-a-lot Markets,USA,Konbu,Mayumi's,6,28,0.05,159.6
10894,69,SAVEA,1996-03-20,4,15,Save-a-lot Markets,USA,Gudbrandsdalsost,Norske Meierier,36,50,0.05,1710
10894,75,SAVEA,1996-03-20,1,12,Save-a-lot Markets,USA,Rhönbräu Klosterbier,Plutzer Lebensmittelgroßmärkte AG,7.75,120,0.05,883.5
10895,24,ERNSH,1996-03-20,1,10,Ernst Handel,Austria,Guaraná Fantástica,Refrescos Americanas LTDA,4.5,110,0,495
10895,39,ERNSH,1996-03-20,1,18,Ernst Handel,Austria,Chartreuse verte,Aux joyeux ecclésiastiques,18,45,0,810
10895,40,ERNSH,1996-03-20,8,19,Ernst Handel,Austria,Boston Crab Meat,New England Seafood Cannery,18.4,91,0,1674.3999999999999
10895,60,ERNSH,1996-03-20,4,28,Ernst Handel,Austria,Camembert Pierrot,Gai pâturage,34,100,0,3400
10896,45,MAISD,1996-03-21,8,21,Maison Dewey,Belgium,Røgede sild,Lyngbysild,9.5,15,0,142.5
10896,56,MAISD,1996-03-21,5,26,Maison Dewey,Belgium,Gnocchi di nonna Alice,Pasta Buttini s.r.l.,38,16,0,608
10897,29,HUNGO,1996-03-21,6,12,Hungry Owl All-Night Grocers,Ireland,Thüringer Rostbratwurst,Plutzer Lebensmittelgroßmärkte AG,123.79,80,0,9903.2
10897,30,HUNGO,1996-03-21,8,13,Hungry Owl All-Night Grocers,Ireland,Nord-Ost Matjeshering,Nord-Ost-Fisch Handelsgesellschaft mbH,25.89,36,0,932.04
10898,13,OCEAN,1996-03-22,8,6,Océano Atlántico Ltda.,Argentina,Konbu,Mayumi's,6,5,0,30
10899,39,LILAS,1996-03-22,1,18,LILA-Supermercado,Venezuela,Chartreuse verte,Aux joyeux ecclésiastiques,18,8,0.15,122.39999999999999
10900,70,WELLI,1996-03-22,1,7,Wellington Importadora,Brazil,Outback Lager,"Pavlova, Ltd.",15,3,0.25,33.75
10901,41,HILAA,1996-03-25,8,19,HILARIÓN-Abastos,Venezuela,Jack's New England Clam Chowder,New England Seafood Cannery,9.65,30,0,289.5
10901,71,HILAA,1996-03-25,4,15,HILARIÓN-Abastos,Venezuela,Fløtemysost,Norske Meierier,21.5,30,0,645
10902,55,FOLKO,1996-03-25,6,25,Folk och fä HB,Sweden,Pâté chinois,Ma Maison,24,30,0.15,612
10902,62,FOLKO,1996-03-25,3,29,Folk och fä HB,Sweden,Tarte au sucre,Forêts d'érables,49.3,6,0.15,251.42999999999995
10903,13,HANAR,1996-03-26,8,6,Hanari Carnes,Brazil,Konbu,Mayumi's,6,40,0,240
10903,65,HANAR,1996-03-26,2,2,Hanari Carnes,Brazil,Louisiana Fiery Hot Pepper Sauce,New Orleans Cajun Delights,21.05,21,0,442.05
10903,68,HANAR,1996-03-26,3,8,Hanari Carnes,Brazil,Scottish Longbreads,"Specialty Biscuits, Ltd.",12.5,20,0,250
10904,58,WHITC,1996-03-26,8,27,White Clover Markets,USA,Escargots de Bourgogne,Escargots Nouveaux,13.25,15,0,198.75
10904,62,WHITC,1996-03-26,3,29,White Clover Markets,USA,Tarte au sucre,Forêts d'érables,49.3,35,0,1725.5
10905,1,WELLI,1996-03-26,1,1,Wellington Importadora,Brazil,Chai,Exotic Liquids,18,20,0.05,342
10906,61,WOLZA,1996-03-27,2,29,Wolski  Zajazd,Poland,Sirop d'érable,Forêts d'érables,28.5,15,0,427.5
10907,75,SPECD,1996-03-27,1,12,Spécialités du monde,France,Rhönbräu Klosterbier,Plutzer Lebensmittelgroßmärkte AG,7.75,14,0,108.5
10908,7,REGGC,1996-03-28,7,3,Reggiani Caseifici,Italy,Uncle Bob's Organic Dried Pears,Grandma Kelly's Homestead,30,20,0.05,570
10908,52,REGGC,1996-03-28,5,24,Reggiani Caseifici,Italy,Filo Mix,"G'day, Mate",7,14,0.05,93.1
10909,7,SANTG,1996-03-28,7,3,Santé Gourmet,Norway,Uncle Bob's Organic Dried Pears,Grandma Kelly's Homestead,30,12,0,360
10909,16,SANTG,1996-03-28,3,7,Santé Gourmet,Norway,Pavlova,"Pavlova, Ltd.",17.45,15,0,261.75
10909,41,SANTG,1996-03-28,8,19,Santé Gourmet,Norway,Jack's New England Clam Chowder,New England Seafood Cannery,9.65,5,0,48.25
10910,19,WILMK,1996-03-28,3,8,Wilman Kala,Finland,Teatime Chocolate Biscuits,"Specialty Biscuits, Ltd.",9.2,12,0,110.39999999999999
10910,49,WILMK,1996-03-28,3,23,Wilman Kala,Finland,Maxilaku,Karkki Oy,20,10,0,200
10910,61,WILMK,1996-03-28,2,29,Wilman Kala,Finland,Sirop d'érable,Forêts d'érables,28.5,5,0,142.5
10911,1,GODOS,1996-03-28,1,1,Godos Cocina Típica,Spain,Chai,Exotic Liquids,18,10,0,180
10911,17,GODOS,1996-03-28,6,7,Godos Cocina Típica,Spain,Alice Mutton,"Pavlova, Ltd.",39,12,0,468
10911,67,GODOS,1996-03-28,1,16,Godos Cocina Típica,Spain,Laughing Lumberjack Lager,Bigfoot Breweries,14,15,0,210
10912,11,HUNGO,1996-03-28,4,5,Hungry Owl All-Night Grocers,Ireland,Queso Cabrales,Cooperativa de Quesos 'Las Cabras',21,40,0.25,630
10912,29,HUNGO,1996-03-28,6,12,Hungry Owl All-Night Grocers,Ireland,Thüringer Rostbratwurst,Plutzer Lebensmittelgroßmärkte AG,123.79,60,0.25,5570.55
10913,4,QUEEN,1996-03-28,2,2,Queen Cozinha,Brazil,Chef Anton's Cajun Seasoning,New Orleans Cajun Delights,22,30,0.25,495
10913,33,QUEEN,1996-03-28,4,15,Queen Cozinha,Brazil,Geitost,Norske Meierier,2.5,40,0.25,75
10913,58,QUEEN,1996-03-28,8,27,Queen Cozinha,Brazil,Escargots de Bourgogne,Escargots Nouveaux,13.25,15,0,198.75
10914,71,QUEEN,1996-03-29,4,15,Queen Cozinha,Brazil,Fløtemysost,Norske Meierier,21.5,25,0,537.5
10915,17,TORTU,1996-03-29,6,7,Tortuga Restaurante,Mexico,Alice Mutton,"Pavlova, Ltd.",39,10,0,390
10915,33,TORTU,1996-03-29,4,15,Tortuga Restaurante,Mexico,Geitost,Norske Meierier,2.5,30,0,75
10915,54,TORTU,1996-03-29,6,25,Tortuga Restaurante,Mexico,Tourtière,Ma Maison,7.45,10,0,74.5
10916,16,RANCH,1996-03-29,3,7,Rancho grande,Argentina,Pavlova,"Pavlova, Ltd.",17.45,6,0,104.69999999999999
10916,32,RANCH,1996-03-29,4,14,Rancho grande,Argentina,Mascarpone Fabioli,Formaggi Fortini s.r.l.,32,6,0,192
10916,57,RANCH,1996-03-29,5,26,Rancho grande,Argentina,Ravioli Angelo,Pasta Buttini s.r.l.,19.5,20,0,390
10917,30,ROMEY,1996-04-01,8,13,Romero y tomillo,Spain,Nord-Ost Matjeshering,Nord-Ost-Fisch Handelsgesellschaft mbH,25.89,1,0,25.89
10917,60,ROMEY,1996-04-01,4,28,Romero y tomillo,Spain,Camembert Pierrot,Gai pâturage,34,10,0,340
10918,1,BOTTM,1996-04-01,1,1,Bottom-Dollar Markets,Canada,Chai,Exotic Liquids,18,60,0.25,810
10918,60,BOTTM,1996-04-01,4,28,Bottom-Dollar Markets,Canada,Camembert Pierrot,Gai pâturage,34,25,0.25,637.5
10919,16,LINOD,1996-04-01,3,7,LINO-Delicateses,Venezuela,Pavlova,"Pavlova, Ltd.",17.45,24,0,418.79999999999995
10919,25,LINOD,1996-04-01,3,11,LINO-Delicateses,Venezuela,NuNuCa Nuß-Nougat-Creme,Heli Süßwaren GmbH & Co. KG,14,24,0,336
10919,40,LINOD,1996-04-01,8,19,LINO-Delicateses,Venezuela,Boston Crab Meat,New England Seafood Cannery,18.4,20,0,368
10920,50,AROUT,1996-04-02,3,23,Around the Horn,UK,Valkoinen suklaa,Karkki Oy,16.25,24,0,390
10921,35,VAFFE,1996-04-02,1,16,Vaffeljernet,Denmark,Steeleye Stout,Bigfoot Breweries,18,10,0,180
10921,63,VAFFE,1996-04-02,2,7,Vaffeljernet,Denmark,Vegie-spread,"Pavlova, Ltd.",43.9,40,0,1756
10922,17,HANAR,1996-04-02,6,7,Hanari Carnes,Brazil,Alice Mutton,"Pavlova, Ltd.",39,15,0,585
10922,24,HANAR,1996-04-02,1,10,Hanari Carnes,Brazil,Guaraná Fantástica,Refrescos Americanas LTDA,4.5,35,0,157.5
10923,42,LAMAI,1996-04-02,5,20,La maison d'Asie,France,Singaporean Hokkien Fried Mee,Leka Trading,14,10,0.2,112
10923,43,LAMAI,1996-04-02,1,20,La maison d'Asie,France,Ipoh Coffee,Leka Trading,46,10,0.2,368
10923,67,LAMAI,1996-04-02,1,16,La maison d'Asie,France,Laughing Lumberjack Lager,Bigfoot Breweries,14,24,0.2,268.8
10924,10,BERGS,1996-04-03,8,4,Berglunds snabbköp,Sweden,Ikura,Tokyo Traders,31,20,0.1,558
10924,28,BERGS,1996-04-03,7,12,Berglunds snabbköp,Sweden,Rössle Sauerkraut,Plutzer Lebensmittelgroßmärkte AG,45.6,30,0.1,1231.2
10924,75,BERGS,1996-04-03,1,12,Berglunds snabbköp,Sweden,Rhönbräu Klosterbier,Plutzer Lebensmittelgroßmärkte AG,7.75,6,0,46.5
10925,36,HANAR,1996-04-03,8,17,Hanari Carnes,Brazil,Inlagd Sill,Svensk Sjöföda AB,19,25,0.15,403.75
10925,52,HANAR,1996-04-03,5,24,Hanari Carnes,Brazil,Filo Mix,"G'day, Mate",7,12,0.15,71.39999999999999
10926,11,ANATR,1996-04-03,4,5,Ana Trujillo Emparedados y helados,Mexico,Queso Cabrales,Cooperativa de Quesos 'Las Cabras',21,2,0,42
10926,13,ANATR,1996-04-03,8,6,Ana Trujillo Emparedados y helados,Mexico,Konbu,Mayumi's,6,10,0,60
10926,19,ANATR,1996-04-03,3,8,Ana Trujillo Emparedados y helados,Mexico,Teatime Chocolate Biscuits,"Specialty Biscuits, Ltd.",9.2,7,0,64.39999999999999
10926,72,ANATR,1996-04-03,4,14,Ana Trujillo Emparedados y helados,Mexico,Mozzarella di Giovanni,Formaggi Fortini s.r.l.,34.8,10,0,348
10927,20,LACOR,1996-04-04,3,8,La corne d'abondance,France,Sir Rodney's Marmalade,"Specialty Biscuits, Ltd.",81,5,0,405
10927,52,LACOR,1996-04-04,5,24,La corne d'abondance,France,Filo Mix,"G'day, Mate",7,5,0,35
10927,76,LACOR,1996-04-04,1,23,La corne d'abondance,France,Lakkalikööri,Karkki Oy,18,20,0,360
10928,47,GALED,1996-04-04,3,22,Galería del gastrónomo,Spain,Zaanse koeken,Zaanse Snoepfabriek,9.5,5,0,47.5
10928,76,GALED,1996-04-04,1,23,Galería del gastrónomo,Spain,Lakkalikööri,Karkki Oy,18,5,0,90
10929,21,FRANK,1996-04-04,3,8,Frankenversand,Germany,Sir Rodney's Scones,"Specialty Biscuits, Ltd.",10,60,0,600
10929,75,FRANK,1996-04-04,1,12,Frankenversand,Germany,Rhönbräu Klosterbier,Plutzer Lebensmittelgroßmärkte AG,7.75,49,0,379.75
10929,77,FRANK,1996-04-04,2,12,Frankenversand,Germany,Original Frankfurter grüne Soße,Plutzer Lebensmittelgroßmärkte AG,13,15,0,195
10930,21,SUPRD,1996-04-05,3,8,Suprêmes délices,Belgium,Sir Rodney's Scones,"Specialty Biscuits, Ltd.",10,36,0,360
10930,27,SUPRD,1996-04-05,3,11,Suprêmes délices,Belgium,Schoggi Schokolade,Heli Süßwaren GmbH & Co. KG,43.9,25,0,1097.5
10930,55,SUPRD,1996-04-05,6,25,Suprêmes délices,Belgium,Pâté chinois,Ma Maison,24,25,0.2,480
10930,58,SUPRD,1996-04-05,8,27,Suprêmes délices,Belgium,Escargots de Bourgogne,Escargots Nouveaux,13.25,30,0.2,318
10931,13,RICSU,1996-04-05,8,6,Richter Supermarkt,Switzerland,Konbu,Mayumi's,6,42,0.15,214.2
10931,57,RICSU,1996-04-05,5,26,Richter Supermarkt,Switzerland,Ravioli Angelo,Pasta Buttini s.r.l.,19.5,30,0,585
10932,16,BONAP,1996-04-05,3,7,Bon app',France,Pavlova,"Pavlova, Ltd.",17.45,30,0.1,471.15000000000003
10932,62,BONAP,1996-04-05,3,29,Bon app',France,Tarte au sucre,Forêts d'érables,49.3,14,0.1,621.18
10932,72,BONAP,1996-04-05,4,14,Bon app',France,Mozzarella di Giovanni,Formaggi Fortini s.r.l.,34.8,16,0,556.8
10932,75,BONAP,1996-04-05,1,12,Bon app',France,Rhönbräu Klosterbier,Plutzer Lebensmittelgroßmärkte AG,7.75,20,0.1,139.5
10933,53,ISLAT,1996-04-05,6,24,Island Trading,UK,Perth Pasties,"G'day, Mate",32.8,2,0,65.6
10933,61,ISLAT,1996-04-05,2,29,Island Trading,UK,Sirop d'érable,Forêts d'érables,28.5,30,0,855
10934,6,LEHMS,1996-04-08,2,3,Lehmanns Marktstand,Germany,Grandma's Boysenberry Spread,Grandma Kelly's Homestead,25,20,0,500
10935,1,WELLI,1996-04-08,1,1,Wellington Importadora,Brazil,Chai,Exotic Liquids,18,21,0,378
